domain,scheme,x,rep,gen,best_fitness,mean_fitness,best_distance,mean_distance,mean_novelty
evogym,best,0.4,3,26,0.4608708923271313,0.3789555365553168,9.571750128917305,7.764830243295765,0.09405007659989834
evogym,best,0.4,3,27,0.4608708923271313,0.39121719675072886,9.571750128917305,8.124734870329329,0.08951043410477458
evogym,best,0.4,3,28,0.4608708923271313,0.38952715522044135,9.565920469842213,7.978085133778485,0.09628868145162296
evogym,best,0.4,3,29,0.4652393443692154,0.40008105056883825,9.568222820845355,8.210745468475219,0.09836648075756041
evogym,best,0.4,3,30,0.4652393443692154,0.3894548248654813,9.565920469842213,7.9150027160398055,0.09895865799656098
evogym,best_many,0.1,1,0,0.22407624100388698,0.18086214110976145,5.231480161499859,1.6647669830438079,0.23375508759634994
evogym,best_many,0.1,1,1,0.22407624100388698,0.18086214110976145,5.231480161499859,1.6647669830438079,0.23375508759634994
evogym,best_many,0.1,1,2,0.22407624100388698,0.18314389563953629,5.231480161499859,1.9136282253615338,0.20744215969129712
evogym,best_many,0.1,1,3,0.22790353178124784,0.19339845813660161,5.231480161499859,2.24381643983596,0.21069906353805873
evogym,best_many,0.1,1,4,0.23708044439048426,0.19725874144015346,5.231480161499859,2.459209017869223,0.2068371689596607
evogym,best_many,0.1,1,5,0.23708044439048426,0.1957316027331182,4.783887233084224,2.543076506771089,0.20625174963076892
evogym,best_many,0.1,1,6,0.23708044439048426,0.19998212614506067,5.658600653443295,2.4958403717763074,0.2083413979951235
evogym,best_many,0.1,1,7,0.23708044439048426,0.2013122384714337,5.658600653443295,2.3785673609818887,0.21927958231868794
evogym,best_many,0.1,1,8,0.2257081803233441,0.19338217496625515,6.891316670905016,3.179439698625792,0.21093724060014143
evogym,best_many,0.1,1,9,0.2257081803233441,0.19485841338332324,7.081850876385245,3.023981055545621,0.2077158840892011
evogym,best_many,0.1,1,10,0.2257081803233441,0.1972761507606398,7.081850876385245,3.050852427082629,0.20821230404688396
evogym,best_many,0.1,1,11,0.2257081803233441,0.20318035625259134,7.081850876385245,3.052336306395183,0.2107405569971283
evogym,best_many,0.1,1,12,0.2297751988815541,0.20353906150240042,7.081850876385245,2.8745881213125353,0.21487777768198563
evogym,best_many,0.1,1,13,0.2297751988815541,0.19991285515851936,7.081850876385245,2.783167488413553,0.21219184483118111
evogym,best_many,0.1,1,14,0.2337972552013705,0.2072858834171596,6.7296317554712966,2.3933806251492835,0.23036675184468525
evogym,best_many,0.1,1,15,0.2286029130173553,0.19746326452096902,6.7296317554712966,2.5112249843118546,0.2233039983717533
evogym,best_many,0.1,1,16,0.22863888453667225,0.20157817449228363,6.092442214352217,2.2282370081399505,0.23769569861751244
evogym,best_many,0.1,1,17,0.22863888453667225,0.19505405828944414,6.092442214352217,2.41358456689364,0.22708677081597406
evogym,best_many,0.1,1,18,0.22911521384946493,0.19535296591615245,6.092442214352217,2.1571529221943138,0.23089255657136315
evogym,best_many,0.1,1,19,0.23292218047864494,0.18723231496920878,6.092442214352217,2.36202310363107,0.2162877622107561
evogym,best_many,0.1,1,20,0.23292218047864494,0.19126807393590275,6.092442214352217,2.282365701493164,0.22338059772364977
evogym,best_many,0.1,1,21,0.23634621545365198,0.1944423933259751,6.092442214352217,2.579058627358415,0.2152170504175245
evogym,best_many,0.1,1,22,0.23905086698349123,0.18894160985019934,6.092442214352217,2.5794820763073565,0.2080791017829573
evogym,best_many,0.1,1,23,0.24371783539244782,0.2001207905317688,6.092442214352217,2.562623792413691,0.21679487037139142
evogym,best_many,0.1,1,24,0.24410853136497168,0.20522722676919952,4.357022425945738,2.566660290711833,0.2250724262772851
evogym,best_many,0.1,1,25,0.273666560411282,0.20024075666779922,5.212424348315988,2.6148374731557413,0.2092170822284792
evogym,best_many,0.1,1,26,0.273666560411282,0.19353955047592775,5.212424348315988,2.6867115521245877,0.19561969378813676
evogym,best_many,0.1,1,27,0.273666560411282,0.19988328887732082,6.010553974454343,2.5966333905610974,0.20429791848097012
evogym,best_many,0.1,1,28,0.273666560411282,0.20811914936555403,6.010553974454343,2.694237002118438,0.20451247253079458
evogym,best_many,0.1,1,29,0.28732591026584176,0.2103144769347986,6.010553974454343,2.3652401148446027,0.20956199790853458
evogym,best_many,0.1,1,30,0.3350545425612789,0.2234286246274218,6.010553974454343,2.701453815807633,0.2057769004208466
evogym,best_many,0.1,2,0,0.23138669489363503,0.1936555320243163,3.0838512246926575,1.303098643856843,0.24011502225544298
evogym,best_many,0.1,2,1,0.23138669489363503,0.1936555320243163,3.0838512246926575,1.303098643856843,0.24011502225544298
evogym,best_many,0.1,2,2,0.23138669489363503,0.1945915576144516,3.5276416657833987,1.4314050224048427,0.2200956339704184
evogym,best_many,0.1,2,3,0.23138669489363503,0.19772102823589674,4.163725325008673,1.9669939916952892,0.21925412073418277
evogym,best_many,0.1,2,4,0.22429467141290133,0.18960320415411433,4.3820248777365585,2.018654624801084,0.20665130370435142
evogym,best_many,0.1,2,5,0.22429467141290133,0.1873757340101067,4.3820248777365585,2.2659830691950655,0.19522549006426806
evogym,best_many,0.1,2,6,0.22652250710038402,0.1872913423526238,4.3820248777365585,1.9662274080301045,0.19569897595522617
evogym,best_many,0.1,2,7,0.22652250710038402,0.1985316127803754,4.3969497658018835,2.1911261086496863,0.19841575626245256
evogym,best_many,0.1,2,8,0.23365664374025405,0.1984014982987761,4.3969497658018835,2.411707542255618,0.185475070640288
evogym,best_many,0.1,2,9,0.23365664374025405,0.1990458559775428,4.440196595634891,2.6987967972170224,0.18603215271756635
evogym,best_many,0.1,2,10,0.23365664374025405,0.20516563824075992,4.440196595634891,2.5618565432652938,0.19765089377260286
evogym,best_many,0.1,2,11,0.23365664374025405,0.1953276914828663,4.440196595634891,2.510694972376269,0.18919290242888942
evogym,best_many,0.1,2,12,0.23365664374025405,0.20429697119411264,4.440196595634891,2.650412735557756,0.19280350499844684
evogym,best_many,0.1,2,13,0.2350392730001866,0.20617153499803303,4.411886223070183,2.630878810120162,0.19797417483726956
evogym,best_many,0.1,2,14,0.22416925033635043,0.19232160606548424,4.4775600119866645,2.9290970779045975,0.18308460665312581
evogym,best_many,0.1,2,15,0.2251172866353725,0.19830852953418265,4.4775600119866645,2.938965211520595,0.18616004816880435
evogym,best_many,0.1,2,16,0.2251172866353725,0.1965249654031279,4.4775600119866645,2.7504208155463337,0.18831815719094516
evogym,best_many,0.1,2,17,0.2176549914816564,0.18720768952402092,7.264140310536459,2.8268894112008387,0.1966086278391826
evogym,best_many,0.1,2,18,0.2176549914816564,0.18350694194929398,7.264140310536459,2.8857513948355598,0.2029061405224657
evogym,best_many,0.1,2,19,0.2176549914816564,0.17055417851950955,7.264140310536459,3.0771370603290036,0.1898573329586897
evogym,best_many,0.1,2,20,0.21871452815660972,0.1726961955854012,7.264140310536459,2.8042142229003213,0.1922886975062497
evogym,best_many,0.1,2,21,0.21871452815660972,0.18213606760824744,7.264140310536459,3.307585757496363,0.18671940049357283
evogym,best_many,0.1,2,22,0.21871452815660972,0.17767913495668267,5.583835320949015,3.0738197017743834,0.1792987022207672
evogym,best_many,0.1,2,23,0.21871452815660972,0.18765395587152364,5.583835320949015,3.206662361325551,0.18584455152411944
evogym,best_many,0.1,2,24,0.22030619434033621,0.18318488598360938,5.583835320949015,3.1630352244426576,0.18541230831668049
evogym,best_many,0.1,2,25,0.2660186076354584,0.18582148770158935,5.821492112661668,3.496785625898638,0.17156934091815704
evogym,best_many,0.1,2,26,0.2660186076354584,0.19958766674759382,5.821492112661668,3.424770407034063,0.18430604710726234
evogym,best_many,0.1,2,27,0.2660186076354584,0.20031873518009577,5.821492112661668,3.271927325057812,0.19110882053553033
evogym,best_many,0.1,2,28,0.3440892270811634,0.2029923716786834,6.176311435258573,3.160922585290375,0.19399314264025108
evogym,best_many,0.1,2,29,0.3440892270811634,0.2113436977987751,6.176311435258573,3.7655215927804955,0.1842101854426034
evogym,best_many,0.1,2,30,0.3579243388644933,0.21829498517829132,6.176311435258573,3.459617907303735,0.18758025015217014
evogym,best_many,0.1,3,0,0.20347748259057635,0.16750706316134606,4.00450211647859,1.5458229705572835,0.1888329807956045
evogym,best_many,0.1,3,1,0.20347748259057635,0.16750706316134606,4.00450211647859,1.5458229705572835,0.1888329807956045
evogym,best_many,0.1,3,2,0.20347748259057635,0.1649507316934094,4.00450211647859,1.5244375591665402,0.17201483662261488
evogym,best_many,0.1,3,3,0.21187976757548105,0.18457228143978596,4.00450211647859,1.9089829847656106,0.18606793002663807
evogym,best_many,0.1,3,4,0.21391390607564317,0.1836674714535404,4.324293979819232,2.2644737591360053,0.1853026551810468
evogym,best_many,0.1,3,5,0.22806848976513877,0.18766837564449998,4.7778213223756,2.6704487205338845,0.18460466117025395
evogym,best_many,0.1,3,6,0.22806848976513877,0.19249724978329424,4.7778213223756,2.539137833385405,0.1836490619182154
evogym,best_many,0.1,3,7,0.2281782989376542,0.19781199092597787,4.7778213223756,2.6170363018445313,0.18533481500365429
evogym,best_many,0.1,3,8,0.22958818011895793,0.20138715396498136,5.509517875049701,2.804537980777114,0.19203321496160902
evogym,best_many,0.1,3,9,0.23287907834438737,0.20140180750094502,5.509517875049701,2.375373558442213,0.20847983101486425
evogym,best_many,0.1,3,10,0.22997682593524407,0.20231458382787798,5.509517875049701,2.741744371383714,0.20735648556055003
evogym,best_many,0.1,3,11,0.22997682593524407,0.19316512576365402,6.345940297375672,2.5694064046758736,0.2051157139470186
evogym,best_many,0.1,3,12,0.22997682593524407,0.19911751867380584,6.345940297375672,2.3688849336056843,0.21552715479013312
evogym,best_many,0.1,3,13,0.23094616698872275,0.19973126695329327,6.345940297375672,2.5973226134809773,0.2164991024117698
evogym,best_many,0.1,3,14,0.23518178839178974,0.19460737483108087,6.345940297375672,2.9417198195949372,0.20954071209407826
evogym,best_many,0.1,3,15,0.23518178839178974,0.1962677227990987,6.345940297375672,2.80223350549344,0.21934385858619088
evogym,best_many,0.1,3,16,0.2755256830189215,0.19509192278903784,5.861399660762951,2.774735437711395,0.21440749209809318
evogym,best_many,0.1,3,17,0.2755256830189215,0.201641177986777,5.861399660762951,2.951425433308878,0.21550830730105716
evogym,best_many,0.1,3,18,0.2755256830189215,0.20210557573143614,5.861399660762951,2.8040933420526177,0.22353170856130963
evogym,best_many,0.1,3,19,0.2755256830189215,0.18884444400002048,5.861399660762951,2.7324496448047473,0.21179690546410201
evogym,best_many,0.1,3,20,0.2755256830189215,0.20163129042263267,5.861399660762951,2.7783436750200985,0.21325769918735804
evogym,best_many,0.1,3,21,0.2755256830189215,0.20471758835825643,5.861399660762951,2.5035782087210636,0.22551239427487296
evogym,best_many,0.1,3,22,0.2755256830189215,0.1975170035848655,5.955768389765208,2.8073577060911665,0.2168211238266396
evogym,best_many,0.1,3,23,0.2755256830189215,0.1937531573061204,5.955768389765208,2.3504082951131156,0.21829991377415964
evogym,best_many,0.1,3,24,0.2755256830189215,0.19326232889066783,5.955768389765208,2.630438895014181,0.21234732592032732
evogym,best_many,0.1,3,25,0.2755256830189215,0.1939001769609388,5.955768389765208,2.9827491367347374,0.20016076857563334
evogym,best_many,0.1,3,26,0.2755256830189215,0.19798696238653246,5.955768389765208,3.041061705503748,0.19642111151548783
evogym,best_many,0.1,3,27,0.29542708909681437,0.2022799094819639,7.662603211767047,3.197708570271702,0.19697852390366055
evogym,best_many,0.1,3,28,0.29542708909681437,0.20485262675619217,7.662603211767047,3.0184259410395553,0.20253213137490306
evogym,best_many,0.1,3,29,0.3255175843508354,0.21123955224967003,7.662603211767047,3.3238903067519603,0.20209781736256033
evogym,best_many,0.1,3,30,0.3255175843508354,0.2248498079125802,7.662603211767047,2.8527532642689954,0.21409847146991315
evogym,best_many,0.25,1,0,0.23171149720581186,0.19719698596881913,4.288725383539006,1.6228399797076016,0.22983580049946842
evogym,best_many,0.25,1,1,0.23171149720581186,0.19719698596881913,4.288725383539006,1.6228399797076016,0.22983580049946842
evogym,best_many,0.25,1,2,0.254922542105172,0.19646358064212766,4.288725383539006,1.6789701427012709,0.2069166645414347
evogym,best_many,0.25,1,3,0.25909177160764874,0.1947063238087236,7.939759690434704,2.1735482284786465,0.20901091903237518
evogym,best_many,0.25,1,4,0.26718252216772986,0.20548984216623029,7.939759690434704,2.5793281338342595,0.20194842110163083
evogym,best_many,0.25,1,5,0.27166634308232573,0.2144511079753099,8.740870665381452,3.4149333652470966,0.18610740661380953
evogym,best_many,0.25,1,6,0.29351108548682364,0.22702316643041165,9.492363709821381,4.072891670558229,0.17899667408851277
evogym,best_many,0.25,1,7,0.30501665765946095,0.2404098428819644,9.492363709821381,4.736388849833029,0.16928896746574598
evogym,best_many,0.25,1,8,0.30501665765946095,0.25416041802741096,9.572423256746987,5.743238215580993,0.15396052178318637
evogym,best_many,0.25,1,9,0.3865501023292048,0.2572477157172968,9.572423256746987,5.882323356059049,0.15603320050109765
evogym,best_many,0.25,1,10,0.3865501023292048,0.26027622310064835,9.59755787537792,6.625152443106072,0.13619152711403543
evogym,best_many,0.25,1,11,0.3865501023292048,0.25375228773585745,9.59912253660143,5.7225553069727,0.15658928573401198
evogym,best_many,0.25,1,12,0.3865501023292048,0.2621224442488147,9.59912253660143,6.812023725163074,0.13094912893288915
evogym,best_many,0.25,1,13,0.3865501023292048,0.2624325071439214,9.59912253660143,6.812877553826796,0.13475182482764927
evogym,best_many,0.25,1,14,0.3865501023292048,0.2586524466404954,9.572423256746987,6.463488776127759,0.13850883548880955
evogym,best_many,0.25,1,15,0.3865501023292048,0.26745911524744165,9.584411283371098,7.100520321354436,0.13888925657037082
evogym,best_many,0.25,1,16,0.3865501023292048,0.2631592134909576,9.581364926086291,6.820979872320654,0.14709351957482067
evogym,best_many,0.25,1,17,0.3865501023292048,0.28093424592941824,9.581364926086291,7.331820976641356,0.14084411975439284
evogym,best_many,0.25,1,18,0.3865501023292048,0.2696862705749673,9.581364926086291,7.174604052244375,0.12641428457235054
evogym,best_many,0.25,1,19,0.3865501023292048,0.27330770601854076,9.581364926086291,7.1801626421184706,0.13010850718452854
evogym,best_many,0.25,1,20,0.3865501023292048,0.2790339019946763,9.581364926086291,7.447767699368723,0.12873363384398523
evogym,best_many,0.25,1,21,0.3865501023292048,0.2686895104068148,9.565160992875837,6.396176951015398,0.1490963369185823
evogym,best_many,0.25,1,22,0.3865501023292048,0.28255878049871097,9.565160992875837,6.720154817828828,0.15975853268775736
evogym,best_many,0.25,1,23,0.3865501023292048,0.28335947469035505,9.565160992875837,7.188716865959542,0.1413965667696041
evogym,best_many,0.25,1,24,0.3865501023292048,0.28249219814310267,9.565160992875837,7.120763029107866,0.14526023213914221
evogym,best_many,0.25,1,25,0.3865501023292048,0.28159471305927675,9.5843298121647,7.264798508908046,0.13503158707166013
evogym,best_many,0.25,1,26,0.3865501023292048,0.2856093903913378,9.573781671381635,7.235294998677567,0.13682704960984074
evogym,best_many,0.25,1,27,0.3865501023292048,0.28408913593961704,9.573781671381635,6.798980324688934,0.14872374427565394
evogym,best_many,0.25,1,28,0.3865501023292048,0.29043991187666185,9.573781671381635,7.293134280169966,0.1414498951012671
evogym,best_many,0.25,1,29,0.3865501023292048,0.28549601227897725,9.573781671381635,6.721458417815316,0.15460504708741143
evogym,best_many,0.25,1,30,0.3865501023292048,0.29256434547238414,9.573781671381635,7.137795953376032,0.14475156746254175
evogym,best_many,0.25,2,0,0.28513614158448564,0.21061330126365338,2.9547304127964273,1.438674037703397,0.23509836933514872
evogym,best_many,0.25,2,1,0.28513614158448564,0.21061330126365338,2.9547304127964273,1.438674037703397,0.23509836933514872
evogym,best_many,0.25,2,2,0.2903753268443247,0.2139533348480159,4.642968888629783,1.6413661616274318,0.20764768850251186
evogym,best_many,0.25,2,3,0.2965072648554212,0.24267159748399428,4.642968888629783,2.043280076109954,0.2149088766999816
evogym,best_many,0.25,2,4,0.2965072648554212,0.2459638306666923,4.642968888629783,2.452358534967321,0.18558931849047047
evogym,best_many,0.25,2,5,0.30224067697426193,0.2616353440953023,4.642968888629783,2.8345930748763077,0.1795225374332698
evogym,best_many,0.25,2,6,0.30224067697426193,0.26760734959848864,4.899223761447388,2.916909840267496,0.18818846233536513
evogym,best_many,0.25,2,7,0.3026020092216509,0.26945406943482864,5.090244025372519,3.251856355262121,0.18036924626642867
evogym,best_many,0.25,2,8,0.30318108291425894,0.26751069728441834,5.248685877600297,3.496969577122441,0.16883494117781458
evogym,best_many,0.25,2,9,0.30318108291425894,0.2692210731449067,5.393488180856059,3.485278913317751,0.18368654393228515
evogym,best_many,0.25,2,10,0.30370324222161266,0.26532554047216095,5.749033193848159,3.867325909132962,0.1734330863571653
evogym,best_many,0.25,2,11,0.28657421698436386,0.25876847415105,6.751997909267372,4.089826562021413,0.1776916428800632
evogym,best_many,0.25,2,12,0.28653802773997195,0.250785091373376,6.761813292755847,4.066416209226409,0.1737736938483556
evogym,best_many,0.25,2,13,0.28653802773997195,0.2563775400228022,6.761813292755847,4.480978551564946,0.16286294363813653
evogym,best_many,0.25,2,14,0.28098265371388087,0.2497345415736727,7.557564330468904,4.581038311763554,0.16403977671753497
evogym,best_many,0.25,2,15,0.2852437224987011,0.2495271475889874,8.030552630194874,4.895874075957125,0.16094198424989212
evogym,best_many,0.25,2,16,0.2852437224987011,0.25689112364966693,8.030552630194874,4.560064884400623,0.18466649966885457
evogym,best_many,0.25,2,17,0.28578015622345426,0.25332649320405376,8.030552630194874,4.888193727415444,0.16484665007851124
evogym,best_many,0.25,2,18,0.28578015622345426,0.24998405706628946,8.190617358943241,4.986124579841475,0.16776724669071505
evogym,best_many,0.25,2,19,0.3071627138725885,0.24659262309788738,9.413296984952852,5.045555541278992,0.17593250598288987
evogym,best_many,0.25,2,20,0.30823405747895916,0.24665469661885395,9.66471217418703,5.765142678599203,0.16385723995255033
evogym,best_many,0.25,2,21,0.3099074706670935,0.24395360126233995,9.66471217418703,5.189123126160322,0.18002415496214283
evogym,best_many,0.25,2,22,0.3099074706670935,0.24645352116806835,9.66471217418703,5.423916737206441,0.16570494751415926
evogym,best_many,0.25,2,23,0.3099074706670935,0.24900824023671014,9.66471217418703,5.637770693697339,0.1784683634226855
evogym,best_many,0.25,2,24,0.3099074706670935,0.23409938955941656,9.66471217418703,5.16232434436848,0.17406111829362278
evogym,best_many,0.25,2,25,0.3197580653873087,0.26030880878836676,9.668558948527378,6.462519124433058,0.1429142840576441
evogym,best_many,0.25,2,26,0.34053609060966306,0.2619742498143863,9.668558948527378,6.282011320110703,0.15103834561020488
evogym,best_many,0.25,2,27,0.34053609060966306,0.26946062910145285,9.668565643676288,6.705374836962048,0.15184885355971825
evogym,best_many,0.25,2,28,0.3508341326909087,0.2715919402518532,9.668565643676288,6.667684522165639,0.15600847026758727
evogym,best_many,0.25,2,29,0.3508341326909087,0.2725303214556376,9.668565643676288,6.745961863493579,0.14414268623361917
evogym,best_many,0.25,2,30,0.35758642617740777,0.2797533611781413,9.668565643676288,6.9259520040138245,0.1433047637133624
evogym,best_many,0.25,3,0,0.259821108512976,0.21721634388076727,3.714053881833379,1.7346968929632403,0.22315331058277202
evogym,best_many,0.25,3,1,0.259821108512976,0.21721634388076727,3.714053881833379,1.7346968929632403,0.22315331058277202
evogym,best_many,0.25,3,2,0.2715837323110735,0.22246950650906178,4.64325501195897,1.7986738325556981,0.21031905032133671
evogym,best_many,0.25,3,3,0.27987274985108157,0.2299794666875646,5.136864262299929,2.3592828826095067,0.19590735329873893
evogym,best_many,0.25,3,4,0.285086475568491,0.23827505457654818,5.956681053793043,2.865583673907604,0.1919281165778604
evogym,best_many,0.25,3,5,0.2883118579112769,0.24476228275302203,6.61352593713237,3.4045205991124172,0.18441858589730478
evogym,best_many,0.25,3,6,0.300340853250838,0.2523268429550879,7.179020451043275,3.810917338978984,0.18918931189850524
evogym,best_many,0.25,3,7,0.300340853250838,0.26030796465717143,7.179020451043275,4.270116155766883,0.18461682834939835
evogym,best_many,0.25,3,8,0.306101042244013,0.2569183529345909,8.291699475821217,4.626806827393347,0.18037008015916847
evogym,best_many,0.25,3,9,0.306101042244013,0.26414762347758103,8.291699475821217,4.91160385882195,0.17880371255611932
evogym,best_many,0.25,3,10,0.306101042244013,0.263244744228342,8.291699475821217,5.0134002608522765,0.17251977194867849
evogym,best_many,0.25,3,11,0.306101042244013,0.261490379534172,8.291699475821217,4.946781524517935,0.17801632854163366
evogym,best_many,0.25,3,12,0.3239613404254476,0.26978157439156525,8.291699475821217,5.4709286182138746,0.16896469162684952
evogym,best_many,0.25,3,13,0.3239613404254476,0.25989567483966786,8.291699475821217,5.087859963272787,0.17124249511620543
evogym,best_many,0.25,3,14,0.32653441538618777,0.2586332735141627,8.951020253425812,5.65067131681992,0.15457403191900695
evogym,best_many,0.25,3,15,0.32653441538618777,0.2713179659694465,9.552065021011583,6.250008984575407,0.15454726561611792
evogym,best_many,0.25,3,16,0.32653441538618777,0.2653331694431692,9.552065021011583,5.641553837618414,0.16718653272625714
evogym,best_many,0.25,3,17,0.32653441538618777,0.2689885752594006,9.552065021011583,5.794582792153723,0.171741455650302
evogym,best_many,0.25,3,18,0.32678938588216644,0.27101336581884955,9.552065021011583,5.621610515770421,0.18225548114436677
evogym,best_many,0.25,3,19,0.32678938588216644,0.2767993893192462,9.552065021011583,5.56668839524812,0.1891592569211498
evogym,best_many,0.25,3,20,0.3654632013550466,0.28457045818148885,9.552065021011583,6.103871228148014,0.18594492169049232
evogym,best_many,0.25,3,21,0.3654632013550466,0.28197866374525304,9.552065021011583,5.920972269919853,0.18773055551132495
evogym,best_many,0.25,3,22,0.3654632013550466,0.2753439810457701,9.552433400110667,6.0894793702642085,0.17019663979474575
evogym,best_many,0.25,3,23,0.3654632013550466,0.2806631104214147,9.552433400110667,6.530069414523554,0.16324317949756428
evogym,best_many,0.25,3,24,0.3654632013550466,0.2854911571671726,9.55805078147398,6.620546742436621,0.17358368311170086
evogym,best_many,0.25,3,25,0.3654632013550466,0.27488787149532334,9.55805078147398,6.666744275289257,0.15893216613984404
evogym,best_many,0.25,3,26,0.36935963530113186,0.2788308019088827,9.55805078147398,6.4673681237895,0.16150547475725519
evogym,best_many,0.25,3,27,0.36935963530113186,0.28852366778124994,9.550056367549105,6.405017612599162,0.1735379661455199
evogym,best_many,0.25,3,28,0.36935963530113186,0.28964532022561973,9.550056367549105,6.5714312376203114,0.1649937244101191
evogym,best_many,0.25,3,29,0.41469734015481674,0.28619074575271997,9.550056367549105,6.224088621897378,0.16835416876165202
evogym,best_many,0.25,3,30,0.41469734015481674,0.29513231209612656,9.550056367549105,6.520269094835344,0.16499600934861308
evogym,best_many,0.4,1,0,0.3254056666025118,0.2328916146787206,3.468216346027572,1.6176564921322718,0.22974584618462685
evogym,best_many,0.4,1,1,0.3254056666025118,0.2328916146787206,3.468216346027572,1.6176564921322718,0.22974584618462685
evogym,best_many,0.4,1,2,0.3518721333381845,0.2456603327482349,4.696442585697952,1.8409462676925181,0.20497763037366043
evogym,best_many,0.4,1,3,0.3518721333381845,0.28829903340271495,4.696442585697952,2.6116827058448555,0.18485418970226816
evogym,best_many,0.4,1,4,0.354137674548181,0.29722307000805276,5.4613785660671414,3.1061142950257437,0.1618236759254159
evogym,best_many,0.4,1,5,0.3570232799430952,0.31461034075140437,5.4613785660671414,3.5541327226755692,0.14627828158320796
evogym,best_many,0.4,1,6,0.3570232799430952,0.31374033030021914,5.755130166709116,3.919174736929943,0.130519339053425
evogym,best_many,0.4,1,7,0.39641250609725437,0.3090938557074162,6.644439851170598,4.103627189313635,0.13216376353898757
evogym,best_many,0.4,1,8,0.40392319654438114,0.3103237763078338,7.315667032586125,4.391235824102346,0.1274408279957069
evogym,best_many,0.4,1,9,0.40392319654438114,0.3114583443599291,7.315667032586125,4.482803315082828,0.12858412859988147
evogym,best_many,0.4,1,10,0.40392319654438114,0.32865095206408756,7.315667032586125,5.058831073928518,0.11803432621702055
evogym,best_many,0.4,1,11,0.40392319654438114,0.32842133642760113,7.733804491865586,5.282192704380803,0.12162990963659177
evogym,best_many,0.4,1,12,0.40392319654438114,0.3363509550286459,7.733804491865586,5.509892455882172,0.12879415622058057
evogym,best_many,0.4,1,13,0.40392319654438114,0.3376467566340924,7.733804491865586,5.791404753392504,0.12053052713734524
evogym,best_many,0.4,1,14,0.47079562905234396,0.3283040798208515,9.538063809063154,6.021733883038577,0.13063776994976065
evogym,best_many,0.4,1,15,0.47079562905234396,0.3273933358628518,9.538063809063154,6.128298637361508,0.12317710964650488
evogym,best_many,0.4,1,16,0.47079562905234396,0.34084668172380095,9.538063809063154,6.349778667956541,0.13081797445594245
evogym,best_many,0.4,1,17,0.47079562905234396,0.3441257140364059,9.538063809063154,6.701422461353315,0.1123205726890573
evogym,best_many,0.4,1,18,0.47594310129138034,0.3530022622380743,9.548454552546538,6.7391445620715915,0.12068700072049698
evogym,best_many,0.4,1,19,0.47594310129138034,0.36102795422381573,9.548454552546538,6.982512760715958,0.11390819606428401
evogym,best_many,0.4,1,20,0.47594310129138034,0.373737418761854,9.548454552546538,7.387727112364276,0.10450984725897161
evogym,best_many,0.4,1,21,0.47594310129138034,0.36931206144833634,9.56378362075634,7.361902108554676,0.10205176905954157
evogym,best_many,0.4,1,22,0.47594310129138034,0.3774477937818449,9.56378362075634,7.438271542868733,0.11009540508250819
evogym,best_many,0.4,1,23,0.47594310129138034,0.3904004327990068,9.56378362075634,7.756337569070598,0.11294498371587089
evogym,best_many,0.4,1,24,0.47594310129138034,0.382315867484102,9.56378362075634,7.473948939467503,0.12439478493375075
evogym,best_many,0.4,1,25,0.47594310129138034,0.39185257833308673,9.56378362075634,7.976892696380711,0.10845072097868905
evogym,best_many,0.4,1,26,0.47652077620110544,0.3825609570996957,9.56378362075634,7.494273911677453,0.12912927986214864
evogym,best_many,0.4,1,27,0.47652077620110544,0.397287158112938,9.56573912505313,7.939614461553711,0.12274829920915656
evogym,best_many,0.4,1,28,0.47652077620110544,0.40165601387087213,9.56573912505313,8.093208942142779,0.1202465652882635
evogym,best_many,0.4,1,29,0.4783364177545969,0.40094021506398325,9.56378362075634,8.035550899100365,0.11749348524850016
evogym,best_many,0.4,1,30,0.4783364177545969,0.3905470869397639,9.562020454680953,7.736559029186414,0.11716573848270077
evogym,best_many,0.4,2,0,0.3342991353930209,0.24822694845830387,2.9790253248747587,1.6357510459441442,0.2218368511677488
evogym,best_many,0.4,2,1,0.3342991353930209,0.24822694845830387,2.9790253248747587,1.6357510459441442,0.2218368511677488
evogym,best_many,0.4,2,2,0.3545261971232354,0.2620087586379721,4.308029708884186,1.9308451677262712,0.19567626099204632
evogym,best_many,0.4,2,3,0.3545261971232354,0.29749674850372965,4.308029708884186,2.5961665492772807,0.18057673474538155
evogym,best_many,0.4,2,4,0.3548933202335174,0.2947046316993714,5.220429182116554,2.940942489383997,0.17347788415996854
evogym,best_many,0.4,2,5,0.35592182973424435,0.29193535424831896,6.354785557294329,3.3657386226476205,0.1600252511599181
evogym,best_many,0.4,2,6,0.3722937030959964,0.30616796269136914,6.354785557294329,3.718765166636812,0.1610169491164684
evogym,best_many,0.4,2,7,0.3722937030959964,0.30804757588324705,6.354785557294329,4.015635850018073,0.1490909664250598
evogym,best_many,0.4,2,8,0.3722937030959964,0.30779196954082405,6.354785557294329,4.1157630190400205,0.15132330762891505
evogym,best_many,0.4,2,9,0.3722937030959964,0.3051321691292797,6.959832603397357,4.417850843736266,0.14492501499850158
evogym,best_many,0.4,2,10,0.3722937030959964,0.2990484459511177,8.158209462120858,4.604049183608408,0.1476269159288287
evogym,best_many,0.4,2,11,0.3861287328259002,0.3056165349098702,8.381442640994846,5.026941875333668,0.14510572729284482
evogym,best_many,0.4,2,12,0.39238432920693694,0.320289544629485,9.291042753978202,5.749735193890503,0.13463408374997027
